ENSG00000111664	hsa04723
ENSG00000123104	hsa04723
ENSG00000096433	hsa04723
ENSG00000074416	hsa04723
ENSG00000183943	hsa04723
ENSG00000166501	hsa04723
ENSG00000172354	hsa04723
ENSG00000134780	hsa04723
ENSG00000011677	hsa04723
ENSG00000078369	hsa04723
ENSG00000149782	hsa04723
ENSG00000173175	hsa04723
ENSG00000182621	hsa04723
ENSG00000127955	hsa04723
ENSG00000174233	hsa04723
ENSG00000079841	hsa04723
ENSG00000147402	hsa04723
ENSG00000157542	hsa04723
ENSG00000168243	hsa04723
ENSG00000073756	hsa04723
ENSG00000174021	hsa04723
ENSG00000162188	hsa04723
ENSG00000118432	hsa04723
ENSG00000151834	hsa04723
ENSG00000050748	hsa04723
ENSG00000065135	hsa04723
ENSG00000142875	hsa04723
ENSG00000100030	hsa04723
ENSG00000109158	hsa04723
ENSG00000091664	hsa04723
ENSG00000101438	hsa04723
ENSG00000155511	hsa04723
ENSG00000162989	hsa04723
ENSG00000129467	hsa04723
ENSG00000165059	hsa04723
ENSG00000168959	hsa04723
ENSG00000166206	hsa04723
ENSG00000104888	hsa04723
ENSG00000120457	hsa04723
ENSG00000164742	hsa04723
ENSG00000155897	hsa04723
ENSG00000117480	hsa04723
ENSG00000156711	hsa04723
ENSG00000167414	hsa04723
ENSG00000179520	hsa04723
ENSG00000072062	hsa04723
ENSG00000102882	hsa04723
ENSG00000125675	hsa04723
ENSG00000157388	hsa04723
ENSG00000150995	hsa04723
ENSG00000137841	hsa04723
ENSG00000113327	hsa04723
ENSG00000176533	hsa04723
ENSG00000188130	hsa04723
ENSG00000107643	hsa04723
ENSG00000186469	hsa04723
ENSG00000242616	hsa04723
ENSG00000162728	hsa04723
ENSG00000162104	hsa04723
ENSG00000022355	hsa04723
ENSG00000167083	hsa04723
ENSG00000185386	hsa04723
ENSG00000164535	hsa04723
ENSG00000071242	hsa04720
ENSG00000160014	hsa04720
ENSG00000116473	hsa04720
ENSG00000120910	hsa04720
ENSG00000070808	hsa04720
ENSG00000126934	hsa04720
ENSG00000150086	hsa04720
ENSG00000101333	hsa04720
ENSG00000142875	hsa04720
ENSG00000058404	hsa04720
ENSG00000100030	hsa04720
ENSG00000183454	hsa04720
ENSG00000169885	hsa04720
ENSG00000169032	hsa04720
ENSG00000135447	hsa04720
ENSG00000120251	hsa04720
ENSG00000151067	hsa04720
ENSG00000155511	hsa04720
ENSG00000152495	hsa04720
ENSG00000145349	hsa04720
ENSG00000005339	hsa04720
ENSG00000126583	hsa04720
ENSG00000127314	hsa04720
ENSG00000187446	hsa04720
ENSG00000186298	hsa04720
ENSG00000213639	hsa04720
ENSG00000152822	hsa04720
ENSG00000138814	hsa04720
ENSG00000156052	hsa04720
ENSG00000161509	hsa04720
ENSG00000178363	hsa04720
ENSG00000117676	hsa04720
ENSG00000165059	hsa04720
ENSG00000198668	hsa04720
ENSG00000168959	hsa04720
ENSG00000154229	hsa04720
ENSG00000132155	hsa04720
ENSG00000178372	hsa04720
ENSG00000107758	hsa04720
ENSG00000164742	hsa04720
ENSG00000155897	hsa04720
ENSG00000078061	hsa04720
ENSG00000105464	hsa04720
ENSG00000148660	hsa04720
ENSG00000079337	hsa04720
ENSG00000157764	hsa04720
ENSG00000072062	hsa04720
ENSG00000123104	hsa04720
ENSG00000102882	hsa04720
ENSG00000096433	hsa04720
ENSG00000183943	hsa04720
ENSG00000150995	hsa04720
ENSG00000128272	hsa04720
ENSG00000166501	hsa04720
ENSG00000177189	hsa04720
ENSG00000137841	hsa04720
ENSG00000143933	hsa04720
ENSG00000174775	hsa04720
ENSG00000176884	hsa04720
ENSG00000133703	hsa04720
ENSG00000221823	hsa04720
ENSG00000149782	hsa04720
ENSG00000182621	hsa04720
ENSG00000188386	hsa04720
ENSG00000166869	hsa04720
ENSG00000072133	hsa04720
ENSG00000058272	hsa04720
ENSG00000172531	hsa04720
ENSG00000213281	hsa04720
ENSG00000100393	hsa04720
ENSG00000105402	hsa04721
ENSG00000185344	hsa04721
ENSG00000087470	hsa04721
ENSG00000263620	hsa04721
ENSG00000183020	hsa04721
ENSG00000130477	hsa04721
ENSG00000250565	hsa04721
ENSG00000165646	hsa04721
ENSG00000166569	hsa04721
ENSG00000105929	hsa04721
ENSG00000091664	hsa04721
ENSG00000036565	hsa04721
ENSG00000101438	hsa04721
ENSG00000117410	hsa04721
ENSG00000116039	hsa04721
ENSG00000114573	hsa04721
ENSG00000198722	hsa04721
ENSG00000033627	hsa04721
ENSG00000166900	hsa04721
ENSG00000155097	hsa04721
ENSG00000213578	hsa04721
ENSG00000141837	hsa04721
ENSG00000161203	hsa04721
ENSG00000171130	hsa04721
ENSG00000148408	hsa04721
ENSG00000136888	hsa04721
ENSG00000196961	hsa04721
ENSG00000137766	hsa04721
ENSG00000111450	hsa04721
ENSG00000168993	hsa04721
ENSG00000141367	hsa04721
ENSG00000104888	hsa04721
ENSG00000143882	hsa04721
ENSG00000100554	hsa04721
ENSG00000147614	hsa04721
ENSG00000159720	hsa04721
ENSG00000179520	hsa04721
ENSG00000213760	hsa04721
ENSG00000147416	hsa04721
ENSG00000151418	hsa04721
ENSG00000042753	hsa04721
ENSG00000136854	hsa04721
ENSG00000047249	hsa04721
ENSG00000099365	hsa04721
ENSG00000070371	hsa04721
ENSG00000128524	hsa04721
ENSG00000122705	hsa04721
ENSG00000220205	hsa04721
ENSG00000113732	hsa04721
ENSG00000131100	hsa04721
ENSG00000175416	hsa04721
ENSG00000106089	hsa04721
ENSG00000006125	hsa04721
ENSG00000073969	hsa04721
ENSG00000106976	hsa04721
ENSG00000067715	hsa04721
ENSG00000110719	hsa04721
ENSG00000187714	hsa04721
ENSG00000145920	hsa04721
ENSG00000079841	hsa04721
ENSG00000079805	hsa04721
ENSG00000197959	hsa04721
ENSG00000105649	hsa04721
ENSG00000132639	hsa04721
ENSG00000185883	hsa04721
ENSG00000178394	hsa04726
ENSG00000138109	hsa04726
ENSG00000145864	hsa04726
ENSG00000101333	hsa04726
ENSG00000148680	hsa04726
ENSG00000165646	hsa04726
ENSG00000127920	hsa04726
ENSG00000179546	hsa04726
ENSG00000163288	hsa04726
ENSG00000127928	hsa04726
ENSG00000114353	hsa04726
ENSG00000151067	hsa04726
ENSG00000134716	hsa04726
ENSG00000127588	hsa04726
ENSG00000102001	hsa04726
ENSG00000164270	hsa04726
ENSG00000186038	hsa04726
ENSG00000141837	hsa04726
ENSG00000165841	hsa04726
ENSG00000126583	hsa04726
ENSG00000069966	hsa04726
ENSG00000172380	hsa04726
ENSG00000156052	hsa04726
ENSG00000148408	hsa04726
ENSG00000114450	hsa04726
ENSG00000087258	hsa04726
ENSG00000154229	hsa04726
ENSG00000159337	hsa04726
ENSG00000081248	hsa04726
ENSG00000157219	hsa04726
ENSG00000095303	hsa04726
ENSG00000078061	hsa04726
ENSG00000157764	hsa04726
ENSG00000111664	hsa04726
ENSG00000149305	hsa04726
ENSG00000123104	hsa04726
ENSG00000158748	hsa04726
ENSG00000142192	hsa04726
ENSG00000096433	hsa04726
ENSG00000183943	hsa04726
ENSG00000108576	hsa04726
ENSG00000166501	hsa04726
ENSG00000172354	hsa04726
ENSG00000184408	hsa04726
ENSG00000138115	hsa04726
ENSG00000078369	hsa04726
ENSG00000161905	hsa04726
ENSG00000164305	hsa04726
ENSG00000189221	hsa04726
ENSG00000168830	hsa04726
ENSG00000149782	hsa04726
ENSG00000116711	hsa04726
ENSG00000173175	hsa04726
ENSG00000127955	hsa04726
ENSG00000182621	hsa04726
ENSG00000213281	hsa04726
ENSG00000168970	hsa04726
ENSG00000186377	hsa04726
ENSG00000157542	hsa04726
ENSG00000135914	hsa04726
ENSG00000168243	hsa04726
ENSG00000073756	hsa04726
ENSG00000080709	hsa04726
ENSG00000174021	hsa04726
ENSG00000162188	hsa04726
ENSG00000166736	hsa04726
ENSG00000065135	hsa04726
ENSG00000142875	hsa04726
ENSG00000100030	hsa04726
ENSG00000036565	hsa04726
ENSG00000169032	hsa04726
ENSG00000120129	hsa04726
ENSG00000179593	hsa04726
ENSG00000162989	hsa04726
ENSG00000105499	hsa04726
ENSG00000165059	hsa04726
ENSG00000166206	hsa04726
ENSG00000139287	hsa04726
ENSG00000147246	hsa04726
ENSG00000129167	hsa04726
ENSG00000120457	hsa04726
ENSG00000135312	hsa04726
ENSG00000108839	hsa04726
ENSG00000168907	hsa04726
ENSG00000132155	hsa04726
ENSG00000102468	hsa04726
ENSG00000079337	hsa04726
ENSG00000167414	hsa04726
ENSG00000072062	hsa04726
ENSG00000102882	hsa04726
ENSG00000144935	hsa04726
ENSG00000188089	hsa04726
ENSG00000157388	hsa04726
ENSG00000150995	hsa04726
ENSG00000100197	hsa04726
ENSG00000137841	hsa04726
ENSG00000174775	hsa04726
ENSG00000176533	hsa04726
ENSG00000108242	hsa04726
ENSG00000132437	hsa04726
ENSG00000087460	hsa04726
ENSG00000133703	hsa04726
ENSG00000186090	hsa04726
ENSG00000186469	hsa04726
ENSG00000242616	hsa04726
ENSG00000069535	hsa04726
ENSG00000162728	hsa04726
ENSG00000179477	hsa04726
ENSG00000243708	hsa04726
ENSG00000178084	hsa04726
ENSG00000167083	hsa04726
ENSG00000012779	hsa04726
ENSG00000102287	hsa04727
ENSG00000168243	hsa04727
ENSG00000145864	hsa04727
ENSG00000145863	hsa04727
ENSG00000174021	hsa04727
ENSG00000182256	hsa04727
ENSG00000138031	hsa04727
ENSG00000162188	hsa04727
ENSG00000128683	hsa04727
ENSG00000111371	hsa04727
ENSG00000127920	hsa04727
ENSG00000163285	hsa04727
ENSG00000065135	hsa04727
ENSG00000151834	hsa04727
ENSG00000142875	hsa04727
ENSG00000163288	hsa04727
ENSG00000109158	hsa04727
ENSG00000101438	hsa04727
ENSG00000127928	hsa04727
ENSG00000115419	hsa04727
ENSG00000187730	hsa04727
ENSG00000114353	hsa04727
ENSG00000134294	hsa04727
ENSG00000151067	hsa04727
ENSG00000127588	hsa04727
ENSG00000102001	hsa04727
ENSG00000141837	hsa04727
ENSG00000078295	hsa04727
ENSG00000126583	hsa04727
ENSG00000186297	hsa04727
ENSG00000111886	hsa04727
ENSG00000069966	hsa04727
ENSG00000172380	hsa04727
ENSG00000173805	hsa04727
ENSG00000121281	hsa04727
ENSG00000129467	hsa04727
ENSG00000114450	hsa04727
ENSG00000171723	hsa04727
ENSG00000148408	hsa04727
ENSG00000165059	hsa04727
ENSG00000094755	hsa04727
ENSG00000166206	hsa04727
ENSG00000146276	hsa04727
ENSG00000087258	hsa04727
ENSG00000154229	hsa04727
ENSG00000017483	hsa04727
ENSG00000081248	hsa04727
ENSG00000183044	hsa04727
ENSG00000164742	hsa04727
ENSG00000155897	hsa04727
ENSG00000197122	hsa04727
ENSG00000167414	hsa04727
ENSG00000204681	hsa04727
ENSG00000072062	hsa04727
ENSG00000111664	hsa04727
ENSG00000157103	hsa04727
ENSG00000136750	hsa04727
ENSG00000183943	hsa04727
ENSG00000157388	hsa04727
ENSG00000135423	hsa04727
ENSG00000034713	hsa04727
ENSG00000166501	hsa04727
ENSG00000172354	hsa04727
ENSG00000113327	hsa04727
ENSG00000176533	hsa04727
ENSG00000115993	hsa04727
ENSG00000011677	hsa04727
ENSG00000078369	hsa04727
ENSG00000132164	hsa04727
ENSG00000135821	hsa04727
ENSG00000115896	hsa04727
ENSG00000124140	hsa04727
ENSG00000186469	hsa04727
ENSG00000173175	hsa04727
ENSG00000073969	hsa04727
ENSG00000127955	hsa04727
ENSG00000242616	hsa04727
ENSG00000162104	hsa04727
ENSG00000170296	hsa04727
ENSG00000010379	hsa04727
ENSG00000139112	hsa04727
ENSG00000174233	hsa04727
ENSG00000022355	hsa04727
ENSG00000167083	hsa04727
ENSG00000136928	hsa04727
ENSG00000147402	hsa04727
ENSG00000157542	hsa04727
ENSG00000100077	hsa04724
ENSG00000164082	hsa04724
ENSG00000075651	hsa04724
ENSG00000170579	hsa04724
ENSG00000101333	hsa04724
ENSG00000150086	hsa04724
ENSG00000138031	hsa04724
ENSG00000127920	hsa04724
ENSG00000152578	hsa04724
ENSG00000127928	hsa04724
ENSG00000115419	hsa04724
ENSG00000114353	hsa04724
ENSG00000134294	hsa04724
ENSG00000120251	hsa04724
ENSG00000151067	hsa04724
ENSG00000173020	hsa04724
ENSG00000051128	hsa04724
ENSG00000127588	hsa04724
ENSG00000141837	hsa04724
ENSG00000078295	hsa04724
ENSG00000126583	hsa04724
ENSG00000152822	hsa04724
ENSG00000069966	hsa04724
ENSG00000172380	hsa04724
ENSG00000156052	hsa04724
ENSG00000124493	hsa04724
ENSG00000161509	hsa04724
ENSG00000121281	hsa04724
ENSG00000106688	hsa04724
ENSG00000114450	hsa04724
ENSG00000087258	hsa04724
ENSG00000154229	hsa04724
ENSG00000159337	hsa04724
ENSG00000149403	hsa04724
ENSG00000107758	hsa04724
ENSG00000113262	hsa04724
ENSG00000103942	hsa04724
ENSG00000111664	hsa04724
ENSG00000123104	hsa04724
ENSG00000096433	hsa04724
ENSG00000171189	hsa04724
ENSG00000183943	hsa04724
ENSG00000135423	hsa04724
ENSG00000166501	hsa04724
ENSG00000172354	hsa04724
ENSG00000196277	hsa04724
ENSG00000176884	hsa04724
ENSG00000078369	hsa04724
ENSG00000135821	hsa04724
ENSG00000221823	hsa04724
ENSG00000149782	hsa04724
ENSG00000116711	hsa04724
ENSG00000173175	hsa04724
ENSG00000127955	hsa04724
ENSG00000182621	hsa04724
ENSG00000188386	hsa04724
ENSG00000166869	hsa04724
ENSG00000174233	hsa04724
ENSG00000162383	hsa04724
ENSG00000168970	hsa04724
ENSG00000198785	hsa04724
ENSG00000168243	hsa04724
ENSG00000116032	hsa04724
ENSG00000161681	hsa04724
ENSG00000120910	hsa04724
ENSG00000174021	hsa04724
ENSG00000162188	hsa04724
ENSG00000079215	hsa04724
ENSG00000111371	hsa04724
ENSG00000065135	hsa04724
ENSG00000179603	hsa04724
ENSG00000142875	hsa04724
ENSG00000100030	hsa04724
ENSG00000091664	hsa04724
ENSG00000105737	hsa04724
ENSG00000183454	hsa04724
ENSG00000155511	hsa04724
ENSG00000162989	hsa04724
ENSG00000187446	hsa04724
ENSG00000105499	hsa04724
ENSG00000164418	hsa04724
ENSG00000138814	hsa04724
ENSG00000129219	hsa04724
ENSG00000129467	hsa04724
ENSG00000165059	hsa04724
ENSG00000168959	hsa04724
ENSG00000198822	hsa04724
ENSG00000104888	hsa04724
ENSG00000168907	hsa04724
ENSG00000164742	hsa04724
ENSG00000155897	hsa04724
ENSG00000105464	hsa04724
ENSG00000167414	hsa04724
ENSG00000110436	hsa04724
ENSG00000179520	hsa04724
ENSG00000072062	hsa04724
ENSG00000102882	hsa04724
ENSG00000144935	hsa04724
ENSG00000125675	hsa04724
ENSG00000188089	hsa04724
ENSG00000157388	hsa04724
ENSG00000150995	hsa04724
ENSG00000152413	hsa04724
ENSG00000137841	hsa04724
ENSG00000176533	hsa04724
ENSG00000087460	hsa04724
ENSG00000105143	hsa04724
ENSG00000186469	hsa04724
ENSG00000242616	hsa04724
ENSG00000162105	hsa04724
ENSG00000162104	hsa04724
ENSG00000132535	hsa04724
ENSG00000243708	hsa04724
ENSG00000167083	hsa04724
ENSG00000251322	hsa04724
ENSG00000163873	hsa04724
ENSG00000184156	hsa04725
ENSG00000101333	hsa04725
ENSG00000184185	hsa04725
ENSG00000138031	hsa04725
ENSG00000168135	hsa04725
ENSG00000127920	hsa04725
ENSG00000147434	hsa04725
ENSG00000127928	hsa04725
ENSG00000145675	hsa04725
ENSG00000114353	hsa04725
ENSG00000151067	hsa04725
ENSG00000127588	hsa04725
ENSG00000087085	hsa04725
ENSG00000102001	hsa04725
ENSG00000078295	hsa04725
ENSG00000145349	hsa04725
ENSG00000141837	hsa04725
ENSG00000117971	hsa04725
ENSG00000126583	hsa04725
ENSG00000182158	hsa04725
ENSG00000141506	hsa04725
ENSG00000069966	hsa04725
ENSG00000172380	hsa04725
ENSG00000156052	hsa04725
ENSG00000121281	hsa04725
ENSG00000114450	hsa04725
ENSG00000148408	hsa04725
ENSG00000053918	hsa04725
ENSG00000123700	hsa04725
ENSG00000185760	hsa04725
ENSG00000087258	hsa04725
ENSG00000154229	hsa04725
ENSG00000081248	hsa04725
ENSG00000088256	hsa04725
ENSG00000105851	hsa04725
ENSG00000148660	hsa04725
ENSG00000111664	hsa04725
ENSG00000123104	hsa04725
ENSG00000180720	hsa04725
ENSG00000171791	hsa04725
ENSG00000096433	hsa04725
ENSG00000183943	hsa04725
ENSG00000105221	hsa04725
ENSG00000128272	hsa04725
ENSG00000166501	hsa04725
ENSG00000172354	hsa04725
ENSG00000101204	hsa04725
ENSG00000160716	hsa04725
ENSG00000078369	hsa04725
ENSG00000115665	hsa04725
ENSG00000149782	hsa04725
ENSG00000173175	hsa04725
ENSG00000127955	hsa04725
ENSG00000182621	hsa04725
ENSG00000105647	hsa04725
ENSG00000181072	hsa04725
ENSG00000080644	hsa04725
ENSG00000174233	hsa04725
ENSG00000117461	hsa04725
ENSG00000213281	hsa04725
ENSG00000157542	hsa04725
ENSG00000168243	hsa04725
ENSG00000118260	hsa04725
ENSG00000070808	hsa04725
ENSG00000170345	hsa04725
ENSG00000174021	hsa04725
ENSG00000162188	hsa04725
ENSG00000107175	hsa04725
ENSG00000065135	hsa04725
ENSG00000142875	hsa04725
ENSG00000058404	hsa04725
ENSG00000100030	hsa04725
ENSG00000051382	hsa04725
ENSG00000169032	hsa04725
ENSG00000117020	hsa04725
ENSG00000162989	hsa04725
ENSG00000152495	hsa04725
ENSG00000182324	hsa04725
ENSG00000121879	hsa04725
ENSG00000010810	hsa04725
ENSG00000175344	hsa04725
ENSG00000142208	hsa04725
ENSG00000129467	hsa04725
ENSG00000157613	hsa04725
ENSG00000165059	hsa04725
ENSG00000184984	hsa04725
ENSG00000146592	hsa04725
ENSG00000117013	hsa04725
ENSG00000164742	hsa04725
ENSG00000155897	hsa04725
ENSG00000168539	hsa04725
ENSG00000167414	hsa04725
ENSG00000143578	hsa04725
ENSG00000072062	hsa04725
ENSG00000102882	hsa04725
ENSG00000157388	hsa04725
ENSG00000150995	hsa04725
ENSG00000137841	hsa04725
ENSG00000096968	hsa04725
ENSG00000174775	hsa04725
ENSG00000176533	hsa04725
ENSG00000075043	hsa04725
ENSG00000133703	hsa04725
ENSG00000060566	hsa04725
ENSG00000171608	hsa04725
ENSG00000186469	hsa04725
ENSG00000242616	hsa04725
ENSG00000187714	hsa04725
ENSG00000162104	hsa04725
ENSG00000133019	hsa04725
ENSG00000167083	hsa04725
ENSG00000070748	hsa04725
ENSG00000170759	hsa04728
ENSG00000101333	hsa04728
ENSG00000150086	hsa04728
ENSG00000184845	hsa04728
ENSG00000073711	hsa04728
ENSG00000165646	hsa04728
ENSG00000127920	hsa04728
ENSG00000152578	hsa04728
ENSG00000127928	hsa04728
ENSG00000112062	hsa04728
ENSG00000151577	hsa04728
ENSG00000130643	hsa04728
ENSG00000114353	hsa04728
ENSG00000120251	hsa04728
ENSG00000151067	hsa04728
ENSG00000127588	hsa04728
ENSG00000168280	hsa04728
ENSG00000145349	hsa04728
ENSG00000141837	hsa04728
ENSG00000126583	hsa04728
ENSG00000180176	hsa04728
ENSG00000182158	hsa04728
ENSG00000186298	hsa04728
ENSG00000069966	hsa04728
ENSG00000172380	hsa04728
ENSG00000156052	hsa04728
ENSG00000156475	hsa04728
ENSG00000213676	hsa04728
ENSG00000114450	hsa04728
ENSG00000148408	hsa04728
ENSG00000198668	hsa04728
ENSG00000115966	hsa04728
ENSG00000087258	hsa04728
ENSG00000154229	hsa04728
ENSG00000109339	hsa04728
ENSG00000178372	hsa04728
ENSG00000107758	hsa04728
ENSG00000148660	hsa04728
ENSG00000112640	hsa04728
ENSG00000131771	hsa04728
ENSG00000142319	hsa04728
ENSG00000111664	hsa04728
ENSG00000123104	hsa04728
ENSG00000105568	hsa04728
ENSG00000096433	hsa04728
ENSG00000183943	hsa04728
ENSG00000105221	hsa04728
ENSG00000128272	hsa04728
ENSG00000166501	hsa04728
ENSG00000172354	hsa04728
ENSG00000143933	hsa04728
ENSG00000078369	hsa04728
ENSG00000113575	hsa04728
ENSG00000074211	hsa04728
ENSG00000189221	hsa04728
ENSG00000149782	hsa04728
ENSG00000173175	hsa04728
ENSG00000068971	hsa04728
ENSG00000141480	hsa04728
ENSG00000127955	hsa04728
ENSG00000182621	hsa04728
ENSG00000093010	hsa04728
ENSG00000082701	hsa04728
ENSG00000149295	hsa04728
ENSG00000167393	hsa04728
ENSG00000104695	hsa04728
ENSG00000157542	hsa04728
ENSG00000168243	hsa04728
ENSG00000160014	hsa04728
ENSG00000118260	hsa04728
ENSG00000070808	hsa04728
ENSG00000120910	hsa04728
ENSG00000170345	hsa04728
ENSG00000174021	hsa04728
ENSG00000141404	hsa04728
ENSG00000162188	hsa04728
ENSG00000107175	hsa04728
ENSG00000065135	hsa04728
ENSG00000050748	hsa04728
ENSG00000142875	hsa04728
ENSG00000058404	hsa04728
ENSG00000169885	hsa04728
ENSG00000183454	hsa04728
ENSG00000036565	hsa04728
ENSG00000117020	hsa04728
ENSG00000175470	hsa04728
ENSG00000155511	hsa04728
ENSG00000134852	hsa04728
ENSG00000092020	hsa04728
ENSG00000162989	hsa04728
ENSG00000078304	hsa04728
ENSG00000213639	hsa04728
ENSG00000138814	hsa04728
ENSG00000133794	hsa04728
ENSG00000178363	hsa04728
ENSG00000142208	hsa04728
ENSG00000221914	hsa04728
ENSG00000105723	hsa04728
ENSG00000069696	hsa04728
ENSG00000157613	hsa04728
ENSG00000165059	hsa04728
ENSG00000120457	hsa04728
ENSG00000154001	hsa04728
ENSG00000146592	hsa04728
ENSG00000167414	hsa04728
ENSG00000156711	hsa04728
ENSG00000143578	hsa04728
ENSG00000144285	hsa04728
ENSG00000072062	hsa04728
ENSG00000125675	hsa04728
ENSG00000157388	hsa04728
ENSG00000150995	hsa04728
ENSG00000137841	hsa04728
ENSG00000176533	hsa04728
ENSG00000132437	hsa04728
ENSG00000087460	hsa04728
ENSG00000155980	hsa04728
ENSG00000188130	hsa04728
ENSG00000169676	hsa04728
ENSG00000107643	hsa04728
ENSG00000060566	hsa04728
ENSG00000137713	hsa04728
ENSG00000186469	hsa04728
ENSG00000069535	hsa04728
ENSG00000242616	hsa04728
ENSG00000162728	hsa04728
ENSG00000066027	hsa04728
ENSG00000167083	hsa04728
ENSG00000172531	hsa04728
ENSG00000185386	hsa04728
ENSG00000167881	hsa03060
ENSG00000100883	hsa03060
ENSG00000044574	hsa03060
ENSG00000143742	hsa03060
ENSG00000129128	hsa03060
ENSG00000118363	hsa03060
ENSG00000132432	hsa03060
ENSG00000182934	hsa03060
ENSG00000153037	hsa03060
ENSG00000065665	hsa03060
ENSG00000144867	hsa03060
ENSG00000148950	hsa03060
ENSG00000174780	hsa03060
ENSG00000114902	hsa03060
ENSG00000184903	hsa03060
ENSG00000140612	hsa03060
ENSG00000025796	hsa03060
ENSG00000166562	hsa03060
ENSG00000106803	hsa03060
ENSG00000058262	hsa03060
ENSG00000140319	hsa03060
